"","state","county","primary_city","longitude","latitude","estimated_population","name","Value","Category.Range"
"34170","TX","Potter","Amarillo",-101.81,35.2,560,"texas,potter",608,"541.3 - 1028.0 (641)"
"34171","TX","Randall","Amarillo",-101.81,35.2,15106,"texas,randall",449.7,"427.3 - 473.8 (643)"
"34172","TX","Randall","Amarillo",-101.81,35.2,9333,"texas,randall",449.7,"427.3 - 473.8 (643)"
"34173","TX","Potter","Amarillo",-101.81,35.2,1462,"texas,potter",608,"541.3 - 1028.0 (641)"
"34174","TX","Randall","Amarillo",-101.81,35.2,5595,"texas,randall",449.7,"427.3 - 473.8 (643)"
"34175","TX","Potter","Amarillo",-101.81,35.2,6480,"texas,potter",608,"541.3 - 1028.0 (641)"
"34176","TX","Potter","Amarillo",-101.81,35.2,1014,"texas,potter",608,"541.3 - 1028.0 (641)"
"34177","TX","Potter","Amarillo",-101.81,35.2,0,"texas,potter",608,"541.3 - 1028.0 (641)"
"34178","TX","Potter","Amarillo",-101.81,35.2,0,"texas,potter",608,"541.3 - 1028.0 (641)"
"34179","TX","Potter","Amarillo",-101.81,35.2,0,"texas,potter",608,"541.3 - 1028.0 (641)"
"34180","TX","Potter","Amarillo",-101.81,35.2,0,"texas,potter",608,"541.3 - 1028.0 (641)"
"34181","TX","Potter","Amarillo",-101.81,35.2,0,"texas,potter",608,"541.3 - 1028.0 (641)"
"34182","TX","Potter","Amarillo",-101.81,35.2,0,"texas,potter",608,"541.3 - 1028.0 (641)"
"34183","TX","Potter","Amarillo",-101.71,35.26,0,"texas,potter",608,"541.3 - 1028.0 (641)"
"34184","TX","Potter","Amarillo",-101.81,35.2,0,"texas,potter",608,"541.3 - 1028.0 (641)"
"34185","TX","Childress","Childress",-100.24,34.42,4543,"texas,childress",524.8,"473.9 - 541.2 (647)"
"34186","TX","Dickens","Afton",-100.81,33.76,0,"texas,dickens",484.3,"473.9 - 541.2 (647)"
"34187","TX","Floyd","Aiken",-101.52,34.14,0,"texas,floyd",499.8,"473.9 - 541.2 (647)"
"34188","TX","Cottle","Cee Vee",-100.44,34.22,0,"texas,cottle",455.4,"427.3 - 473.8 (643)"
"34189","TX","Hardeman","Chillicothe",-99.51,34.25,791,"texas,hardeman",503.4,"473.9 - 541.2 (647)"
"34190","TX","Donley","Clarendon",-100.89,34.93,2424,"texas,donley",543.7,"541.3 - 1028.0 (641)"
"34191","TX","Foard","Crowell",-99.72,33.98,1049,"texas,foard",502.3,"473.9 - 541.2 (647)"
"34192","TX","Dickens","Dickens",-100.83,33.62,0,"texas,dickens",484.3,"473.9 - 541.2 (647)"
"34193","TX","Collingsworth","Dodson",-100.02,34.76,0,"texas,collingsworth",556.6,"541.3 - 1028.0 (641)"
"34194","TX","Floyd","Dougherty",-101.08,33.94,0,"texas,floyd",499.8,"473.9 - 541.2 (647)"
"34195","TX","Hall","Estelline",-100.43,34.54,0,"texas,hall",512.2,"473.9 - 541.2 (647)"
"34196","TX","Motley","Flomot",-100.98,34.22,0,"texas,motley",447.2,"427.3 - 473.8 (643)"
"34197","TX","Floyd","Floydada",-101.33,33.98,3085,"texas,floyd",499.8,"473.9 - 541.2 (647)"
"34198","TX","King","Guthrie",-100.32,33.62,0,"texas,king",473.1,"427.3 - 473.8 (643)"
"34199","TX","Donley","Hedley",-100.65,34.86,0,"texas,donley",543.7,"541.3 - 1028.0 (641)"
"34200","TX","Hall","Lakeview",-100.69,34.67,0,"texas,hall",512.2,"473.9 - 541.2 (647)"
"34201","TX","Donley","Lelia Lake",-100.77,34.9,0,"texas,donley",543.7,"541.3 - 1028.0 (641)"
"34202","TX","Floyd","Lockney",-101.44,34.12,2012,"texas,floyd",499.8,"473.9 - 541.2 (647)"
"34203","TX","Dickens","Mcadoo",-100.96,33.77,0,"texas,dickens",484.3,"473.9 - 541.2 (647)"
"34204","TX","Motley","Matador",-100.82,34.01,588,"texas,motley",447.2,"427.3 - 473.8 (643)"
"34205","TX","Hall","Memphis",-100.54,34.72,1853,"texas,hall",512.2,"473.9 - 541.2 (647)"
"34206","TX","Wilbarger","Odell",-99.42,34.35,0,"texas,wilbarger",504,"473.9 - 541.2 (647)"
"34207","TX","Cottle","Paducah",-100.3,34.01,1199,"texas,cottle",455.4,"427.3 - 473.8 (643)"
"34208","TX","Hale","Petersburg",-101.59,33.87,1195,"texas,hale",522.7,"473.9 - 541.2 (647)"
"34209","TX","Collingsworth","Quail",-100.4,34.9,0,"texas,collingsworth",556.6,"541.3 - 1028.0 (641)"
"34210","TX","Hardeman","Quanah",-99.74,34.29,2331,"texas,hardeman",503.4,"473.9 - 541.2 (647)"
"34211","TX","Briscoe","Quitaque",-101.05,34.36,0,"texas,briscoe",439.3,"427.3 - 473.8 (643)"
"34212","TX","Motley","Roaring Springs",-100.85,33.89,0,"texas,motley",447.2,"427.3 - 473.8 (643)"
"34213","TX","Briscoe","Silverton",-101.3,34.47,891,"texas,briscoe",439.3,"427.3 - 473.8 (643)"
"34214","TX","Floyd","South Plains",-101.3,34.22,0,"texas,floyd",499.8,"473.9 - 541.2 (647)"
"34215","TX","Childress","Tell",-100.39,34.38,0,"texas,childress",524.8,"473.9 - 541.2 (647)"
"34216","TX","Hale","Abernathy",-101.84,33.83,2722,"texas,hale",522.7,"473.9 - 541.2 (647)"
"34217","TX","Lamb","Amherst",-102.41,34.01,737,"texas,lamb",502.4,"473.9 - 541.2 (647)"
"34218","TX","Hockley","Anton",-102.16,33.81,1332,"texas,hockley",455.7,"427.3 - 473.8 (643)"
"34219","TX","Cochran","Bledsoe",-103.02,33.61,0,"texas,cochran",460.2,"427.3 - 473.8 (643)"
"34220","TX","Terry","Brownfield",-102.27,33.17,7900,"texas,terry",595.7,"541.3 - 1028.0 (641)"
"34221","TX","Bailey","Bula",-102.67,33.86,0,"texas,bailey",454.1,"427.3 - 473.8 (643)"
"34222","TX","Crosby","Crosbyton",-101.23,33.64,1489,"texas,crosby",519.9,"473.9 - 541.2 (647)"
"34223","TX","Yoakum","Denver City",-102.83,32.96,5140,"texas,yoakum",443,"427.3 - 473.8 (643)"
"34224","TX","Bailey","Enochs",-102.75,33.87,0,"texas,bailey",454.1,"427.3 - 473.8 (643)"
"34225","TX","Parmer","Farwell",-102.89,34.39,1790,"texas,parmer",458.7,"427.3 - 473.8 (643)"
"34226","TX","Lamb","Fieldton",-102.22,34.03,0,"texas,lamb",502.4,"473.9 - 541.2 (647)"
"34227","TX","Lubbock","Idalou",-101.68,33.66,2789,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34228","TX","Garza","Justiceburg",-101.2,33.04,0,"texas,garza",499,"473.9 - 541.2 (647)"
"34229","TX","Dawson","Lamesa",-101.95,32.73,8722,"texas,dawson",459.1,"427.3 - 473.8 (643)"
"34230","TX","Hockley","Levelland",-102.36,33.57,12753,"texas,hockley",455.7,"427.3 - 473.8 (643)"
"34231","TX","Hockley","Levelland",-102.36,33.57,0,"texas,hockley",455.7,"427.3 - 473.8 (643)"
"34232","TX","Lamb","Littlefield",-102.33,33.91,5605,"texas,lamb",502.4,"473.9 - 541.2 (647)"
"34233","TX","Gaines","Loop",-102.42,32.92,0,"texas,gaines",454.4,"427.3 - 473.8 (643)"
"34234","TX","Crosby","Lorenzo",-101.53,33.67,1176,"texas,crosby",519.9,"473.9 - 541.2 (647)"
"34235","TX","Bailey","Maple",-102.89,33.84,0,"texas,bailey",454.1,"427.3 - 473.8 (643)"
"34236","TX","Terry","Meadow",-102.2,33.33,743,"texas,terry",595.7,"541.3 - 1028.0 (641)"
"34237","TX","Cochran","Morton",-102.75,33.72,1895,"texas,cochran",460.2,"427.3 - 473.8 (643)"
"34238","TX","Bailey","Muleshoe",-102.72,34.22,5353,"texas,bailey",454.1,"427.3 - 473.8 (643)"
"34239","TX","Lubbock","New Deal",-101.83,33.73,622,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34240","TX","Lynn","Odonnell",-101.82,33,1076,"texas,lynn",487.5,"473.9 - 541.2 (647)"
"34241","TX","Hockley","Pep",-102.56,33.81,0,"texas,hockley",455.7,"427.3 - 473.8 (643)"
"34242","TX","Yoakum","Plains",-102.82,33.19,1571,"texas,yoakum",443,"427.3 - 473.8 (643)"
"34243","TX","Garza","Post",-101.38,33.19,3405,"texas,garza",499,"473.9 - 541.2 (647)"
"34244","TX","Crosby","Ralls",-101.38,33.67,1832,"texas,crosby",519.9,"473.9 - 541.2 (647)"
"34245","TX","Hockley","Ropesville",-102.15,33.41,998,"texas,hockley",455.7,"427.3 - 473.8 (643)"
"34246","TX","Gaines","Seagraves",-102.56,32.94,2208,"texas,gaines",454.4,"427.3 - 473.8 (643)"
"34247","TX","Gaines","Seminole",-102.65,32.71,9747,"texas,gaines",454.4,"427.3 - 473.8 (643)"
"34248","TX","Lubbock","Shallowater",-101.99,33.69,4452,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34249","TX","Lubbock","Slaton",-101.64,33.43,6286,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34250","TX","Lubbock","Ransom Canyon",-101.68,33.52,1002,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34251","TX","Hockley","Smyer",-102.16,33.58,646,"texas,hockley",455.7,"427.3 - 473.8 (643)"
"34252","TX","Lamb","Spade",-102.15,33.92,0,"texas,lamb",502.4,"473.9 - 541.2 (647)"
"34253","TX","Dickens","Spur",-100.85,33.47,1198,"texas,dickens",484.3,"473.9 - 541.2 (647)"
"34254","TX","Lamb","Sudan",-102.52,34.06,1111,"texas,lamb",502.4,"473.9 - 541.2 (647)"
"34255","TX","Hockley","Sundown",-102.49,33.45,1296,"texas,hockley",455.7,"427.3 - 473.8 (643)"
"34256","TX","Lynn","Tahoka",-101.79,33.16,2598,"texas,lynn",487.5,"473.9 - 541.2 (647)"
"34257","TX","Terry","Tokio",-102.57,33.18,0,"texas,terry",595.7,"541.3 - 1028.0 (641)"
"34258","TX","Dawson","Welch",-102.13,32.93,0,"texas,dawson",459.1,"427.3 - 473.8 (643)"
"34259","TX","Terry","Wellman",-102.42,33.04,0,"texas,terry",595.7,"541.3 - 1028.0 (641)"
"34260","TX","Cochran","Whiteface",-102.61,33.59,531,"texas,cochran",460.2,"427.3 - 473.8 (643)"
"34261","TX","Hockley","Whitharral",-102.32,33.73,0,"texas,hockley",455.7,"427.3 - 473.8 (643)"
"34262","TX","Lynn","Wilson",-101.72,33.31,761,"texas,lynn",487.5,"473.9 - 541.2 (647)"
"34263","TX","Lubbock","Wolfforth",-102.01,33.5,5456,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34264","TX","Lynn","New Home",-101.91,33.32,0,"texas,lynn",487.5,"473.9 - 541.2 (647)"
"34265","TX","Lubbock","Lubbock",-101.87,33.57,2679,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34266","TX","Lubbock","Lubbock",-101.87,33.57,0,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34267","TX","Lubbock","Lubbock",-101.87,33.57,11588,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34268","TX","Lubbock","Lubbock",-101.87,33.57,7097,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34269","TX","Lubbock","Lubbock",-101.84,33.57,0,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34270","TX","Lubbock","Lubbock",-101.87,33.57,0,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34271","TX","Lubbock","Lubbock",-101.87,33.57,12997,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34272","TX","Lubbock","Lubbock",-101.87,33.57,1218,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34273","TX","Lubbock","Lubbock",-101.87,33.57,0,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34274","TX","Lubbock","Lubbock",-101.87,33.57,5659,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34275","TX","Lubbock","Lubbock",-101.87,33.57,4878,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34276","TX","Lubbock","Lubbock",-101.87,33.57,10865,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34277","TX","Lubbock","Lubbock",-101.87,33.57,16176,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34278","TX","Lubbock","Lubbock",-101.87,33.57,12106,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34279","TX","Lubbock","Lubbock",-101.87,33.57,11193,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34280","TX","Lubbock","Lubbock",-101.87,33.57,21806,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34281","TX","Lubbock","Lubbock",-101.87,33.57,26325,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34282","TX","Lubbock","Lubbock",-101.87,33.57,32403,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34283","TX","Lubbock","Lubbock",-101.87,33.57,0,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34284","TX","Lubbock","Lubbock",-101.87,33.57,603,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34285","TX","Lubbock","Lubbock",-101.87,33.57,419,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34286","TX","Lubbock","Lubbock",-101.87,33.57,0,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34287","TX","Lubbock","Lubbock",-101.87,33.57,857,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34288","TX","Lubbock","Lubbock",-101.87,33.57,450,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34289","TX","Lubbock","Lubbock",-101.87,33.57,0,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34290","TX","Lubbock","Lubbock",-101.87,33.57,958,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34291","TX","Lubbock","Lubbock",-101.87,33.57,0,"texas,lubbock",506.7,"473.9 - 541.2 (647)"
"34292","TX","Jones","Anson",-99.89,32.75,2775,"texas,jones",521.5,"473.9 - 541.2 (647)"
"34293","TX","Stonewall","Aspermont",-100.22,33.13,1041,"texas,stonewall",466.6,"427.3 - 473.8 (643)"
"34294","TX","Jones","Avoca",-99.71,32.86,0,"texas,jones",521.5,"473.9 - 541.2 (647)"
"34295","TX","Callahan","Baird",-99.39,32.39,2136,"texas,callahan",522.8,"473.9 - 541.2 (647)"
"34296","TX","Knox","Benjamin",-99.79,33.58,0,"texas,knox",493.4,"473.9 - 541.2 (647)"
"34297","TX","Nolan","Blackwell",-100.31,32.08,555,"texas,nolan",517.2,"473.9 - 541.2 (647)"
"34298","TX","Taylor","Buffalo Gap",-99.83,32.28,1070,"texas,taylor",526.4,"473.9 - 541.2 (647)"
"34299","TX","Callahan","Clyde",-99.49,32.4,6374,"texas,callahan",522.8,"473.9 - 541.2 (647)"
"34300","TX","Howard","Coahoma",-101.3,32.29,1210,"texas,howard",710.7,"541.3 - 1028.0 (641)"
"34301","TX","Mitchell","Colorado City",-100.85,32.39,4467,"texas,mitchell",553.5,"541.3 - 1028.0 (641)"
"34302","TX","Scurry","Dunn",-100.89,32.57,0,"texas,scurry",438.9,"427.3 - 473.8 (643)"
"34303","TX","Scurry","Fluvanna",-101.15,32.89,0,"texas,scurry",438.9,"427.3 - 473.8 (643)"
"34304","TX","Kent","Girard",-100.66,33.36,0,"texas,kent",473.4,"427.3 - 473.8 (643)"
"34305","TX","Coleman","Goldsboro",-99.68,32.06,0,"texas,coleman",522.1,"473.9 - 541.2 (647)"
"34306","TX","Jones","Hamlin",-100.12,32.88,1873,"texas,jones",521.5,"473.9 - 541.2 (647)"
"34307","TX","Haskell","Haskell",-99.73,33.15,2731,"texas,haskell",494.4,"473.9 - 541.2 (647)"
"34308","TX","Jones","Hawley",-99.81,32.6,2474,"texas,jones",521.5,"473.9 - 541.2 (647)"
"34309","TX","Scurry","Hermleigh",-100.76,32.64,780,"texas,scurry",438.9,"427.3 - 473.8 (643)"
"34310","TX","Scurry","Ira",-101,32.58,0,"texas,scurry",438.9,"427.3 - 473.8 (643)"
"34311","TX","Kent","Jayton",-100.57,33.25,471,"texas,kent",473.4,"427.3 - 473.8 (643)"
"34312","TX","Knox","Knox City",-99.81,33.41,1032,"texas,knox",493.4,"473.9 - 541.2 (647)"
"34313","TX","Taylor","Lawn",-99.75,32.13,484,"texas,taylor",526.4,"473.9 - 541.2 (647)"
"34314","TX","Mitchell","Loraine",-100.71,32.4,672,"texas,mitchell",553.5,"541.3 - 1028.0 (641)"
"34315","TX","Jones","Lueders",-99.62,32.79,0,"texas,jones",521.5,"473.9 - 541.2 (647)"
"34316","TX","Fisher","Mc Caulley",-100.22,32.79,0,"texas,fisher",506,"473.9 - 541.2 (647)"
"34317","TX","Nolan","Maryneal",-100.45,32.23,0,"texas,nolan",517.2,"473.9 - 541.2 (647)"
"34318","TX","Taylor","Merkel",-100.01,32.46,4189,"texas,taylor",526.4,"473.9 - 541.2 (647)"
"34319","TX","Nolan","Nolan",-100.24,32.27,0,"texas,nolan",517.2,"473.9 - 541.2 (647)"
"34320","TX","Coleman","Novice",-99.62,31.98,0,"texas,coleman",522.1,"473.9 - 541.2 (647)"
"34321","TX","Haskell","O Brien",-99.84,33.38,0,"texas,haskell",494.4,"473.9 - 541.2 (647)"
"34322","TX","Stonewall","Old Glory",-100.05,33.12,0,"texas,stonewall",466.6,"427.3 - 473.8 (643)"
"34323","TX","Taylor","Ovalo",-99.8,32.17,618,"texas,taylor",526.4,"473.9 - 541.2 (647)"
"34324","TX","Fisher","Roby",-100.37,32.74,913,"texas,fisher",506,"473.9 - 541.2 (647)"
"34325","TX","Haskell","Rochester",-99.85,33.31,0,"texas,haskell",494.4,"473.9 - 541.2 (647)"
"34326","TX","Nolan","Roscoe",-100.54,32.44,1459,"texas,nolan",517.2,"473.9 - 541.2 (647)"
"34327","TX","Fisher","Rotan",-100.46,32.85,1496,"texas,fisher",506,"473.9 - 541.2 (647)"
"34328","TX","Haskell","Rule",-99.89,33.18,625,"texas,haskell",494.4,"473.9 - 541.2 (647)"
"34329","TX","Haskell","Rule",-99.89,33.18,0,"texas,haskell",494.4,"473.9 - 541.2 (647)"
"34330","TX","Scurry","Snyder",-100.91,32.71,10249,"texas,scurry",438.9,"427.3 - 473.8 (643)"
"34331","TX","Scurry","Snyder",-100.91,32.71,941,"texas,scurry",438.9,"427.3 - 473.8 (643)"
"34332","TX","Jones","Stamford",-99.64,33.02,2716,"texas,jones",521.5,"473.9 - 541.2 (647)"
"34333","TX","Nolan","Sweetwater",-100.4,32.46,10052,"texas,nolan",517.2,"473.9 - 541.2 (647)"
"34334","TX","Fisher","Sylvester",-100.25,32.72,0,"texas,fisher",506,"473.9 - 541.2 (647)"
"34335","TX","Taylor","Trent",-100.12,32.48,562,"texas,taylor",526.4,"473.9 - 541.2 (647)"
"34336","TX","Taylor","Tuscola",-99.79,32.21,3090,"texas,taylor",526.4,"473.9 - 541.2 (647)"
"34337","TX","Taylor","Tye",-99.86,32.45,1064,"texas,taylor",526.4,"473.9 - 541.2 (647)"
"34338","TX","Mitchell","Westbrook",-101.01,32.35,0,"texas,mitchell",553.5,"541.3 - 1028.0 (641)"
"34339","TX","Runnels","Wingate",-100.11,32.04,0,"texas,runnels",472.9,"427.3 - 473.8 (643)"
"34340","TX","Runnels","Winters",-99.93,31.96,2650,"texas,runnels",472.9,"427.3 - 473.8 (643)"
"34341","TX","Taylor","Abilene",-99.73,32.45,12905,"texas,taylor",526.4,"473.9 - 541.2 (647)"
"34342","TX","Taylor","Abilene",-99.73,32.45,16963,"texas,taylor",526.4,"473.9 - 541.2 (647)"
"34343","TX","Taylor","Abilene",-99.73,32.45,17967,"texas,taylor",526.4,"473.9 - 541.2 (647)"
"34344","TX","Taylor","Abilene",-99.73,32.45,1206,"texas,taylor",526.4,"473.9 - 541.2 (647)"
"34345","TX","Taylor","Abilene",-99.73,32.45,23294,"texas,taylor",526.4,"473.9 - 541.2 (647)"
"34346","TX","Taylor","Abilene",-99.73,32.45,18819,"texas,taylor",526.4,"473.9 - 541.2 (647)"
"34347","TX","Taylor","Dyess Afb",-99.86,32.42,2155,"texas,taylor",526.4,"473.9 - 541.2 (647)"
"34348","TX","Taylor","Abilene",-99.73,32.45,1168,"texas,taylor",526.4,"473.9 - 541.2 (647)"
"34349","TX","Taylor","Abilene",-99.73,32.45,0,"texas,taylor",526.4,"473.9 - 541.2 (647)"
"34350","TX","Taylor","Abilene",-99.73,32.45,0,"texas,taylor",526.4,"473.9 - 541.2 (647)"
"34351","TX","Taylor","Abilene",-99.73,32.45,0,"texas,taylor",526.4,"473.9 - 541.2 (647)"
"34352","TX","Midland","Midland",-102.1,32.02,21513,"texas,midland",435.7,"427.3 - 473.8 (643)"
"34353","TX","Midland","Midland",-102.1,32.02,2373,"texas,midland",435.7,"427.3 - 473.8 (643)"
"34354","TX","Midland","Midland",-102.1,32.02,16563,"texas,midland",435.7,"427.3 - 473.8 (643)"
"34355","TX","Midland","Midland",-102.1,32.02,634,"texas,midland",435.7,"427.3 - 473.8 (643)"
"34356","TX","Midland","Midland",-102.1,32.02,25476,"texas,midland",435.7,"427.3 - 473.8 (643)"
"34357","TX","Midland","Midland",-102.1,32.02,13665,"texas,midland",435.7,"427.3 - 473.8 (643)"
"34358","TX","Midland","Midland",-102.1,32.02,25826,"texas,midland",435.7,"427.3 - 473.8 (643)"
"34359","TX","Midland","Midland",-102.1,32.02,1172,"texas,midland",435.7,"427.3 - 473.8 (643)"
"34360","TX","Midland","Midland",-102.1,32.02,790,"texas,midland",435.7,"427.3 - 473.8 (643)"
"34361","TX","Midland","Midland",-102.1,32.02,0,"texas,midland",435.7,"427.3 - 473.8 (643)"
"34362","TX","Midland","Midland",-102.1,32.02,794,"texas,midland",435.7,"427.3 - 473.8 (643)"
"34363","TX","Dawson","Ackerly",-101.71,32.52,488,"texas,dawson",459.1,"427.3 - 473.8 (643)"
"34364","TX","Andrews","Andrews",-102.54,32.32,11912,"texas,andrews",535.8,"473.9 - 541.2 (647)"
"34365","TX","Reeves","Balmorhea",-103.74,30.98,516,"texas,reeves",463.9,"427.3 - 473.8 (643)"
"34366","TX","Ward","Barstow",-103.39,31.46,0,"texas,ward",535.2,"473.9 - 541.2 (647)"
"34367","TX","Howard","Big Spring",-101.47,32.24,20058,"texas,howard",710.7,"541.3 - 1028.0 (641)"
"34368","TX","Howard","Big Spring",-101.47,32.24,1517,"texas,howard",710.7,"541.3 - 1028.0 (641)"
"34369","TX","Pecos","Coyanosa",-103.07,31.24,0,"texas,pecos",410.3,"378.1 - 427.2 (645)"
"34370","TX","Crane","Crane",-102.35,31.39,3357,"texas,crane",473.6,"427.3 - 473.8 (643)"
"34371","TX","Howard","Forsan",-101.36,32.11,0,"texas,howard",710.7,"541.3 - 1028.0 (641)"
"34372","TX","Jeff Davis","Fort Davis",-103.9,30.59,1649,"texas,jeff davis",325.9,"93.8 - 378.0 (645)"
"34373","TX","Pecos","Fort Stockton",-102.88,30.89,9052,"texas,pecos",410.3,"378.1 - 427.2 (645)"
"34374","TX","Borden","Gail",-101.45,32.77,0,"texas,borden",466.2,"427.3 - 473.8 (643)"
"34375","TX","Glasscock","Garden City",-101.48,31.87,839,"texas,glasscock",419.8,"378.1 - 427.2 (645)"
"34376","TX","Crane","Girvin",-102.39,31.07,0,"texas,crane",473.6,"427.3 - 473.8 (643)"
"34377","TX","Ector","Goldsmith",-102.61,31.98,0,"texas,ector",520.6,"473.9 - 541.2 (647)"
"34378","TX","Ward","Grandfalls",-102.85,31.34,0,"texas,ward",535.2,"473.9 - 541.2 (647)"
"34379","TX","Pecos","Imperial",-102.69,31.27,0,"texas,pecos",410.3,"378.1 - 427.2 (645)"
"34380","TX","Pecos","Iraan",-101.89,30.91,1166,"texas,pecos",410.3,"378.1 - 427.2 (645)"
"34381","TX","Winkler","Kermit",-103.09,31.85,4819,"texas,winkler",544.4,"541.3 - 1028.0 (641)"
"34382","TX","Howard","Knott",-101.64,32.4,0,"texas,howard",710.7,"541.3 - 1028.0 (641)"
"34383","TX","Martin","Lenorah",-101.88,32.31,0,"texas,martin",463.6,"427.3 - 473.8 (643)"
"34384","TX","Upton","Mc Camey",-102.21,31.13,1750,"texas,upton",496.6,"473.9 - 541.2 (647)"
"34385","TX","Loving","Mentone",-103.6,31.71,0,"texas,loving",524.2,"473.9 - 541.2 (647)"
"34386","TX","Upton","Midkiff",-101.83,31.63,0,"texas,upton",496.6,"473.9 - 541.2 (647)"
"34387","TX","Ward","Monahans",-103.06,31.63,7210,"texas,ward",535.2,"473.9 - 541.2 (647)"
"34388","TX","Ector","Gardendale",-102.36,32.02,1773,"texas,ector",520.6,"473.9 - 541.2 (647)"
"34389","TX","Ector","Notrees",-102.76,31.92,0,"texas,ector",520.6,"473.9 - 541.2 (647)"
"34390","TX","Ector","Odessa",-102.36,31.85,1785,"texas,ector",520.6,"473.9 - 541.2 (647)"
"34391","TX","Ector","Odessa",-102.36,31.85,23182,"texas,ector",520.6,"473.9 - 541.2 (647)"
"34392","TX","Ector","Odessa",-102.36,31.85,30037,"texas,ector",520.6,"473.9 - 541.2 (647)"
"34393","TX","Ector","Odessa",-102.36,31.85,25472,"texas,ector",520.6,"473.9 - 541.2 (647)"
"34394","TX","Ector","Odessa",-102.36,31.85,15827,"texas,ector",520.6,"473.9 - 541.2 (647)"
"34395","TX","Ector","Odessa",-102.36,31.85,5651,"texas,ector",520.6,"473.9 - 541.2 (647)"
"34396","TX","Ector","Odessa",-102.36,31.85,3980,"texas,ector",520.6,"473.9 - 541.2 (647)"
"34397","TX","Ector","Odessa",-102.36,31.85,1325,"texas,ector",520.6,"473.9 - 541.2 (647)"
"34398","TX","Ector","Odessa",-102.36,31.85,754,"texas,ector",520.6,"473.9 - 541.2 (647)"
"34399","TX","Reeves","Orla",-103.91,31.83,0,"texas,reeves",463.9,"427.3 - 473.8 (643)"
"34400","TX","Reeves","Pecos",-103.5,31.4,7403,"texas,reeves",463.9,"427.3 - 473.8 (643)"
"34401","TX","Ector","Penwell",-102.59,31.73,0,"texas,ector",520.6,"473.9 - 541.2 (647)"
"34402","TX","Ward","Pyote",-103.12,31.53,0,"texas,ward",535.2,"473.9 - 541.2 (647)"
"34403","TX","Upton","Rankin",-101.93,31.22,736,"texas,upton",496.6,"473.9 - 541.2 (647)"
"34404","TX","Reeves","Saragosa",-103.66,31.03,0,"texas,reeves",463.9,"427.3 - 473.8 (643)"
"34405","TX","Pecos","Sheffield",-101.82,30.69,0,"texas,pecos",410.3,"378.1 - 427.2 (645)"
"34406","TX","Martin","Stanton",-101.79,32.12,3267,"texas,martin",463.6,"427.3 - 473.8 (643)"
"34407","TX","Martin","Tarzan",-101.98,32.31,0,"texas,martin",463.6,"427.3 - 473.8 (643)"
"34408","TX","Reeves","Toyah",-103.79,31.31,0,"texas,reeves",463.9,"427.3 - 473.8 (643)"
"34409","TX","Reeves","Toyahvale",-103.77,30.94,0,"texas,reeves",463.9,"427.3 - 473.8 (643)"
"34410","TX","Ward","Wickett",-103,31.57,0,"texas,ward",535.2,"473.9 - 541.2 (647)"
"34411","TX","Winkler","Wink",-103.15,31.75,791,"texas,winkler",544.4,"541.3 - 1028.0 (641)"
"34412","TX","El Paso","Anthony",-106.59,31.99,3335,"texas,el paso",367,"93.8 - 378.0 (645)"
"34413","TX","Brewster","Alpine",-103.66,30.36,3926,"texas,brewster",330,"93.8 - 378.0 (645)"
"34414","TX","Brewster","Alpine",-103.66,30.36,1882,"texas,brewster",330,"93.8 - 378.0 (645)"
"34415","TX","Brewster","Alpine",-103.66,30.36,0,"texas,brewster",330,"93.8 - 378.0 (645)"
"34416","TX","Brewster","Big Bend National Park",-103.18,29.28,0,"texas,brewster",330,"93.8 - 378.0 (645)"
